,funder_name,funder_round_type,funder_round_name,project_name_mapping,funding_usd
322,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,Eden DAO,73578.63
323,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,EthStaker,73424.18
324,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Hyperledger Besu,72729.0
325,Optimism Foundation,Retroactive Funding Round,RetroPGF3,Revolte,72268.105
326,Gitcoin Grants,Quadratic Funding Community Donations,Alpha,DefiLlama,72238.3
327,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Snekmate,72121.5
328,Optimism Foundation,Retroactive Funding Round,RetroPGF3,valio.xyz,71930.73999999999
329,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Frame,71739.0
330,Optimism Foundation,Retroactive Funding Round,RetroPGF3,Pin Save,69565.51000000001
331,Optimism Foundation,Retroactive Funding Round,RetroPGF3,Solhint,69565.51000000001
332,Optimism Foundation,Retroactive Funding Round,RetroPGF3,Plancker,69565.51000000001
333,Optimism Foundation,Retroactive Funding Round,RetroPGF3,1W3,69565.51000000001
334,Optimism Foundation,Retroactive Funding Round,RetroPGF3,Optimism Resource Center,69565.51000000001
335,Optimism Foundation,Retroactive Funding Round,RetroPGF3,Yoki Finance,69565.51000000001
336,Optimism Foundation,Retroactive Funding Round,RetroPGF3,spaghettETH,69565.51000000001
337,Optimism Foundation,Retroactive Funding Round,RetroPGF3,Slugs,69565.51000000001
338,Optimism Foundation,Retroactive Funding Round,RetroPGF3,WakeUp Labs,69565.51000000001
339,Optimism Foundation,Retroactive Funding Round,RetroPGF3,Trusted Seed,69565.51000000001
340,Optimism Foundation,Retroactive Funding Round,RetroPGF2,The Initiative for Cryptocurrencies and Contracts (IC3),68023.5
341,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Solady,67528.5
342,Optimism Foundation,Retroactive Funding Round,RetroPGF2,TypeChain / DethCode,67408.5
343,Gitcoin Grants,Quadratic Funding Community Donations,GR12,LI.FI,67280.42
344,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,Prysm Ethereum Client,67191.25
345,Gitcoin Grants,Quadratic Funding Community Donations,Alpha,,67141.33
346,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Attestation Station Interface,66513.0
347,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,L2BEAT,66370.44
348,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,EthStaker,66056.61
349,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Prettier Solidity,65751.0
350,Optimism Foundation,Retroactive Funding Round,RetroPGF3,Gov by w3hc,64648.955
351,Optimism Foundation,Retroactive Funding Round,RetroPGF3,DeFi Africa,64502.865
352,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,Just DNA-Seq,63438.92
353,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,Beacon Chain,62881.32
354,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,Prysm Ethereum Client,62198.93
355,Optimism Foundation,Retroactive Funding Round,RetroPGF3,Keyring,62003.72499999999
356,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,Fileverse,61617.2
357,Optimism Foundation,Retroactive Funding Round,RetroPGF2,blst by Supranational,60921.0
358,Optimism Foundation,Retroactive Funding Round,RetroPGF3,Kairos Research,60668.055
359,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Flipside Crypto,60120.0
360,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Blobscan,60018.0
361,Gitcoin Grants,Quadratic Funding Community Donations,GR13,Orbiter Finance,59772.83
362,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,TrueBlocks,59743.16
363,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Akula,59496.0
364,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,rotki,59460.52
365,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,rotki,59442.0
366,Optimism Foundation,Retroactive Funding Round,RetroPGF3,EthereansOS,59130.68
367,Gitcoin Grants,Quadratic Funding Community Donations,GR12,Electronic Frontier Foundation,58763.59
368,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Slither,58389.0
369,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Hop Protocol,57894.0
370,Optimism Foundation,Retroactive Funding Round,RetroPGF3,JobStash,57739.36
371,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,Freedom of the Press Foundation,57706.26
372,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Candide Labs,56833.5
373,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,Astral Protocol,56664.77
374,Gitcoin Grants,Quadratic Funding Community Donations,GR12,ScopeLift,56517.68
375,Gitcoin Grants,Quadratic Funding Community Donations,GR12,ZeroPool,54697.99
376,Gitcoin Grants,Quadratic Funding Community Donations,GR12,Bloom Network,53838.97
377,Gitcoin Grants,Quadratic Funding Community Donations,GR14,DefiLlama,53791.05
378,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,TalentDAO,53167.92
379,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,Internet Archive,52668.51
380,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,ZeroPool,52643.92
381,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,LexDAO,52638.81
382,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,Electronic Frontier Foundation,52613.87
383,Optimism Foundation,Retroactive Funding Round,RetroPGF3,Kredeum NFTs Factory,52174.115
384,Optimism Foundation,Retroactive Funding Round,RetroPGF3,FilosofiaCodigo,51873.255000000005
385,Optimism Foundation,RetroPGF,RetroPGF1,ethers.js,51345.0
386,Optimism Foundation,Retroactive Funding Round,RetroPGF2,ScopeLift,51267.0
387,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,ethers.js,50609.27
388,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Boardroom,48720.0
389,Gitcoin Grants,Quadratic Funding Community Donations,GG18,,48684.94830434
390,Gitcoin Grants,Quadratic Funding Community Donations,GR12,Freedom of the Press Foundation,47808.37
391,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,Loanshark,47215.5
392,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,ZeroPool,47194.01
393,Gitcoin Grants,Quadratic Funding Community Donations,Beta,,47129.31629154
394,Optimism Foundation,Retroactive Funding Round,RetroPGF2,"hildobby""s Dune dashboards",46756.5
395,Optimism Foundation,Retroactive Funding Round,RetroPGF2,EthereumETL,46566.0
396,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,L2BEAT,46538.88
397,Gitcoin Grants,Quadratic Funding Community Donations,GG18,JediSwap,46425.59027062
398,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,Electronic Frontier Foundation,46146.36
399,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Sourcify,46116.0
400,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,Internet Archive,45895.74
401,Gitcoin Grants,Quadratic Funding Community Donations,GR13,DefiLlama,45768.17
402,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,Frame,45298.16
403,Optimism Foundation,RetroPGF,RetroPGF1,geth,45232.0
404,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,Buidl Guidl,45000.0
405,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,Fileverse,45000.0
406,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,POAPathon,45000.0
407,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,Fileverse,45000.0
408,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,DefiLlama,43500.0
409,Optimism Foundation,Retroactive Funding Round,RetroPGF3,Fractal Visions,43478.435
410,Optimism Foundation,Retroactive Funding Round,RetroPGF3,JEFE TOKEN,43478.435
411,Gitcoin Grants,Quadratic Funding Community Donations,GG19,JediSwap,43109.12050287
412,Optimism Foundation,RetroPGF,RetroPGF1,ETHGlobal,42787.0
413,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Small Brain Games,42391.5
414,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,rotki,42000.0
415,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Sphinx (formerly ChugSplash),41952.0
416,Gitcoin Grants,Quadratic Funding Community Donations,Beta,JediSwap,41666.43091855
417,Optimism Foundation,RetroPGF,RetroPGF1,Hardhat,41565.0
418,Gitcoin Grants,Quadratic Funding Community Donations,Alpha,JediSwap,41380.85
419,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Bankless DAO,41352.0
420,Gitcoin Grants,Quadratic Funding Community Donations,GR12,L2BEAT,41053.62
421,Gitcoin Grants,Quadratic Funding Matching Pool,GR10,Snapshot,40837.01
422,Gitcoin Grants,Quadratic Funding Community Donations,Alpha,Taho,40598.35
423,Optimism Foundation,RetroPGF,RetroPGF1,Wallet Connect,40342.0
424,Optimism Foundation,RetroPGF,RetroPGF1,Solidity,40342.0
425,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,DeFiEye,40158.12
426,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,DeFiEye,40000.0
427,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,Hardhat,39969.28
428,Optimism Foundation,Retroactive Funding Round,RetroPGF2,ITU Blockchain,39670.5
429,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,Zk Block,39500.0
430,Gitcoin Grants,Quadratic Funding Matching Pool,GR10,Commons Stack,39154.82
431,Gitcoin Grants,Quadratic Funding Community Donations,GR12,Frame,38303.93
432,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,Esteroids,38293.63
433,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Optimism Box,38110.5
434,Gitcoin Grants,Quadratic Funding Community Donations,GR8,Hardhat,37607.1
435,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Optimism DAppNode Package,37056.0
436,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,ScopeLift,36942.0
437,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,Lighthouse by Sigma Prime,36667.11
438,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,,36500.0
439,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,PHI-LABS-INC,35971.0
440,Gitcoin Grants,Quadratic Funding Community Donations,GR11,rotki,35679.72
441,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,DefiLlama,35621.7
442,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Atlantis World,35484.0
443,Optimism Foundation,Retroactive Funding Round,RetroPGF2,delegation.tools,35461.5
444,Optimism Foundation,RetroPGF,RetroPGF1,Goerli Testnet,35452.0
445,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Ipsilon,35296.5
446,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Via Protocol,35262.46
447,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Hypercerts,35106.70875339
448,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,ScopeLift,35000.0
449,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,Punk Domains & Iggy Social,35000.0
450,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,NFT-PriceFloor,35000.0
451,Optimism Foundation,Retroactive Funding Round,RetroPGF3,DeFinomics Labs,34782.755000000005
452,Optimism Foundation,Retroactive Funding Round,RetroPGF3,Awesome Optimism,34782.755000000005
453,Gitcoin Grants,Quadratic Funding Matching Pool,GR11,LI.FI,34672.22
454,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Solhint,34459.5
455,Optimism Foundation,RetroPGF,RetroPGF1,Erigon,34230.0
456,Gitcoin Grants,Quadratic Funding Matching Pool,Alpha,L2BEAT,33333.33
457,Gitcoin Grants,Quadratic Funding Matching Pool,Alpha,EthStaker,33333.33
458,Gitcoin Grants,Quadratic Funding Matching Pool,Alpha,DefiLlama,33333.33
459,Gitcoin Grants,Quadratic Funding Matching Pool,Alpha,delegation.tools,33333.33
460,Gitcoin Grants,Quadratic Funding Community Donations,GR15,,33282.29
461,Gitcoin Grants,Quadratic Funding Community Donations,GR12,Eden DAO,33151.5
462,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,KrebitDAO,32500.0
463,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Dapp-Learning,32440.5
464,Gitcoin Grants,Quadratic Funding Community Donations,Beta,DefiLlama,32360.59114329
465,Optimism Foundation,Retroactive Funding Round,RetroPGF2,NiceNode,32283.0
466,Gitcoin Grants,Quadratic Funding Community Donations,GR15,PHI-LABS-INC,31966.92
467,Gitcoin Grants,Quadratic Funding Community Donations,GR12,DataverseOS,31846.48
468,Optimism Foundation,RetroPGF,RetroPGF1,hive - Ethereum end-to-end test harness,31785.0
469,Gitcoin Grants,Quadratic Funding Community Donations,GR15,DefiLlama,31654.6
470,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Women Biz - Optimism education,31602.0
471,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,Treejer Protocol,31502.99
472,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,Hardhat,31370.65
473,Gitcoin Grants,Quadratic Funding Community Donations,GR10,Prysm Ethereum Client,31031.11
474,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Dapp-Learning,31024.34
475,Gitcoin Grants,Quadratic Funding Community Donations,GR10,Lighthouse by Sigma Prime,30726.61
476,Optimism Foundation,RetroPGF,RetroPGF1,DappTools,30562.0
477,Gitcoin Grants,Quadratic Funding Community Donations,GR12,Geo Web,30560.27
478,Gitcoin Grants,Quadratic Funding Community Donations,GR12,Hardhat,30447.47
479,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Revoke,30438.23685165
480,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Node Guardians,30417.0
481,Gitcoin Grants,Quadratic Funding Community Donations,GR11,DataverseOS,30290.36
482,Gitcoin Grants,Quadratic Funding Community Donations,GR13,POAPathon,30213.81
483,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,wagmi,30162.56
484,Gitcoin Grants,Quadratic Funding Community Donations,GR14,ScopeLift,30083.7
485,Gitcoin Grants,Quadratic Funding Matching Pool,GR10,BrightID,30032.74
486,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,POAPathon,30002.09
487,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,DefiLlama,30000.0
488,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,DataverseOS,30000.0
489,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,Via Protocol,30000.0
490,Gitcoin Grants,Quadratic Funding Matching Pool,GR10,Gitcoin,29973.91
491,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Web3j,29677.5
492,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,The Science Commons Initiative,29580.87
493,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,ZeroPool,29281.77
494,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Via Protocol,29275.69
495,Gitcoin Grants,Quadratic Funding Community Donations,GR15,JediSwap,29227.05
496,Optimism Foundation,Retroactive Funding Round,RetroPGF2,WTF Academy,29128.5
497,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,,28886.11
498,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Messari Protocol Services,28629.0
499,Optimism Foundation,Retroactive Funding Round,RetroPGF2,ScopeLift,28585.5
500,Optimism Foundation,Retroactive Funding Round,RetroPGF2,JiffyScan,28492.5
501,Gitcoin Grants,Quadratic Funding Matching Pool,GR9,RektHQ,28372.42
502,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,CryptoFees.info,28301.95
503,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Multicall3,28198.5
504,Optimism Foundation,RetroPGF,RetroPGF1,Buidl Guidl,28117.0
505,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,Digital Gaia,28054.48
506,Optimism Foundation,Retroactive Funding Round,RetroPGF2,CryptoStats,27823.5
507,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Taho,27479.17284028
508,Optimism Foundation,Retroactive Funding Round,RetroPGF2,TurboETH,27408.0
509,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Clique,27052.5
510,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Gelato,26974.5
511,Gitcoin Grants,Quadratic Funding Community Donations,GR11,LI.FI,26819.2
512,Gitcoin Grants,Quadratic Funding Matching Pool,GR11,Frame,26344.88
513,Gitcoin Grants,Quadratic Funding Matching Pool,GR7,BrightID,26204.62
514,Gitcoin Grants,Quadratic Funding Matching Pool,GR10,rotki,26173.8
515,Optimism Foundation,Retroactive Funding Round,RetroPGF3,GiveStation,26087.075
516,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Revoke,25994.73854546
517,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,eth.limo,25971.0
518,Gitcoin Grants,Quadratic Funding Matching Pool,Alpha,Astral Protocol,25923.18
519,Gitcoin Grants,Quadratic Funding Community Donations,GR12,rotki,25826.24
520,Gitcoin Grants,Quadratic Funding Matching Pool,GR10,ethers.js,25753.96
521,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,GainForest,25636.60068709825
522,Gitcoin Grants,Quadratic Funding Matching Pool,GR11,RektHQ,25317.15
523,Gitcoin Grants,Quadratic Funding Community Donations,GR12,Treejer Protocol,25229.67
524,Gitcoin Grants,Quadratic Funding Matching Pool,GR11,Buidl Guidl,25042.69
525,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,DefiLlama,25000.0
526,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,Via Protocol,25000.0
527,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,ScopeLift,25000.0
528,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,JediSwap,25000.0
529,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,DataverseOS,25000.0
530,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,RektHQ,25000.0
531,Gitcoin Grants,Quadratic Funding Community Donations,GR10,Snapshot,24898.41
532,Gitcoin Grants,Quadratic Funding Community Donations,GR12,DefiLlama,24779.67
533,Gitcoin Grants,Quadratic Funding Community Donations,GR11,Frame,24747.78
534,Gitcoin Grants,Quadratic Funding Community Donations,GR11,ScopeLift,24696.66
535,Optimism Foundation,RetroPGF,RetroPGF1,solidity-coverage,24450.0
536,Optimism Foundation,RetroPGF,RetroPGF1,Kovan Testnet,24450.0
537,Optimism Foundation,RetroPGF,RetroPGF1,Etherscan,24450.0
538,Optimism Foundation,RetroPGF,RetroPGF1,Giveth,24450.0
539,Gitcoin Grants,Quadratic Funding Community Donations,GR9,Wallet Connect,23760.24
540,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,,23631.18
541,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,Geo Web,23625.29
542,Gitcoin Grants,Quadratic Funding Community Donations,GR10,ethers.js,23501.24
543,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,,23500.0
544,Gitcoin Grants,Quadratic Funding Matching Pool,GR10,Prysm Ethereum Client,23312.07
545,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,L2BEAT,23304.64
546,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,Kredeum NFTs Factory,23288.27
547,Gitcoin Grants,Quadratic Funding Community Donations,GR12,ethers.js,23266.48
